"BehaviorSpace results (NetLogo 5.2.0)"
"marcs.nlogo"
"a0"
"03/28/2559 15:10:48:959 +0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-20","20","-20","20"
"[run number]","workers-probability","number-workers","adversaries-type","adversaries-rate","problem-label","area.x","area.y","label-level","data-fusion","reputation-algorithm","use-cut-worker-by-penalty?","cut-workers-per-round","show-penalty?","[step]","sum-correctness / floor(ticks / update-ticks)"
"127","51","100","""3. perfect""","0","""normal""","1","1","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","66.66666666666667"
"128","51","100","""3. perfect""","0","""normal""","1","1","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","52.083333333333336"
"122","51","100","""3. perfect""","0","""normal""","1","1","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","60.416666666666664"
"129","51","100","""3. perfect""","0","""normal""","1","1","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","60.416666666666664"
"130","51","100","""3. perfect""","0","""normal""","1","1","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","54.166666666666664"
"131","51","100","""3. perfect""","0","""normal""","1","1","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","60.416666666666664"
"132","51","100","""3. perfect""","0","""normal""","1","1","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","66.66666666666667"
"133","51","100","""3. perfect""","0","""normal""","1","1","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","60.416666666666664"
"134","51","100","""3. perfect""","0","""normal""","1","1","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","54.166666666666664"
"135","51","100","""3. perfect""","0","""normal""","1","1","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","68.75"
"137","51","100","""3. perfect""","0","""normal""","1","1","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","58.333333333333336"
"138","51","100","""3. perfect""","0","""normal""","1","1","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","56.25"
"136","51","100","""3. perfect""","0","""normal""","1","1","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","66.66666666666667"
"139","51","100","""3. perfect""","0","""normal""","1","1","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","58.333333333333336"
"140","51","100","""3. perfect""","0","""normal""","1","1","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","56.25"
"141","51","100","""3. perfect""","0","""normal""","1","1","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","56.25"
"142","51","100","""3. perfect""","0","""normal""","1","1","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","60.416666666666664"
"143","51","100","""3. perfect""","0","""normal""","1","1","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","56.25"
"144","51","100","""3. perfect""","0","""normal""","1","1","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","64.58333333333333"
"145","51","100","""3. perfect""","0","""normal""","1","1","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","66.66666666666667"
"148","51","100","""3. perfect""","0","""normal""","1","1","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","72.91666666666667"
"147","51","100","""3. perfect""","0","""normal""","1","1","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","52.083333333333336"
"149","51","100","""3. perfect""","0","""normal""","1","1","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","56.25"
"150","51","100","""3. perfect""","0","""normal""","1","1","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","64.58333333333333"
"151","51","100","""3. perfect""","0","""normal""","1","1","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","56.25"
"146","51","100","""3. perfect""","0","""normal""","1","1","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","54.166666666666664"
"152","51","100","""3. perfect""","0","""normal""","1","1","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","52.083333333333336"
"153","51","100","""3. perfect""","0","""normal""","1","1","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","58.333333333333336"
"154","51","100","""3. perfect""","0","""normal""","1","1","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","68.75"
"155","51","100","""3. perfect""","0","""normal""","1","1","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","56.25"
"156","51","100","""3. perfect""","0","""normal""","1","1","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","72.91666666666667"
"157","51","100","""3. perfect""","0","""normal""","1","1","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","70.83333333333333"
"158","51","100","""3. perfect""","0","""normal""","1","1","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","66.66666666666667"
"160","51","100","""3. perfect""","0","""normal""","1","1","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","58.333333333333336"
"161","51","100","""3. perfect""","0","""normal""","1","1","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","60.416666666666664"
"159","51","100","""3. perfect""","0","""normal""","1","1","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","62.5"
"162","51","100","""3. perfect""","0","""normal""","1","1","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","56.25"
"163","51","100","""3. perfect""","0","""normal""","1","1","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","64.58333333333333"
