BehaviorSpace results (NetLogo 5.2.0),,,,,,,,,,,,,,,,,
marcs_dday.nlogo,,,,,,,,,,,,,,,,,
mvhard3dday1,,,,,,,,,,,,,,,,,
04/18/2559 04:50:57:122 +0700,,,,,,,,,,,,,,,,,
min-pxcor,max-pxcor,min-pycor,max-pycor,,,,,,,,,,,,,,
-20,20,-20,20,,,,,,,,,,,,,,
[run number],max-count-send,adversaries-rate,start-cut,number-workers,workers-probability,adversaries-type,problem-label,area.x,area.y,label-level,data-fusion,reputation-algorithm,use-cut-worker-by-penalty?,cut-workers-per-round,show-penalty?,[step],sum-correctness / floor(ticks / update-ticks)
109,8,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Hard Penalty""",true,1,false,1441,97.6875
110,8,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Hard Penalty""",true,1,false,1441,97.2083333333
111,8,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Hard Penalty""",true,1,false,1441,100
112,8,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Hard Penalty""",true,1,false,1441,99.3958333333
115,8,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Hard Penalty""",true,1,false,1441,97.5416666667
114,8,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Hard Penalty""",true,1,false,1441,95.9166666667
116,8,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Hard Penalty""",true,1,false,1441,96.5833333333
113,8,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Hard Penalty""",true,1,false,1441,99.25
117,8,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Hard Penalty""",true,1,false,1441,100
118,8,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Hard Penalty""",true,1,false,1441,97
119,8,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Hard Penalty""",true,1,false,1441,97.4583333333
120,8,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Hard Penalty""",true,1,false,1441,99.5416666667
122,10,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Hard Penalty""",true,1,false,1441,99.625
121,10,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Hard Penalty""",true,1,false,1441,100
123,10,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Hard Penalty""",true,1,false,1441,97.3958333333
125,10,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Hard Penalty""",true,1,false,1441,99.6041666667
124,10,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Hard Penalty""",true,1,false,1441,100
126,10,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Hard Penalty""",true,1,false,1441,100
127,10,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Hard Penalty""",true,1,false,1441,100
128,10,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Hard Penalty""",true,1,false,1441,100
